execution_time,instance,method,run,value
0.583998441696167,f6_l-d_kp_10_60,GA,7,52.0
0.0029816627502441406,f6_l-d_kp_10_60,ACO,7,52.0
0.6150050163269043,f6_l-d_kp_10_60,GA,8,52.0
0.0019979476928710938,f6_l-d_kp_10_60,ACO,8,52.0
0.6169934272766113,f6_l-d_kp_10_60,GA,9,52.0
0.0040018558502197266,f6_l-d_kp_10_60,ACO,9,52.0
0.5899994373321533,f6_l-d_kp_10_60,GA,10,52.0
0.003025054931640625,f6_l-d_kp_10_60,ACO,10,52.0
0.4060046672821045,f7_l-d_kp_7_50,GA,1,107.0
0.0010218620300292969,f7_l-d_kp_7_50,ACO,1,107.0
0.43200206756591797,f7_l-d_kp_7_50,GA,2,107.0
0.0019974708557128906,f7_l-d_kp_7_50,ACO,2,107.0
0.4049825668334961,f7_l-d_kp_7_50,GA,3,107.0
0.0010001659393310547,f7_l-d_kp_7_50,ACO,3,107.0
0.426985502243042,f7_l-d_kp_7_50,GA,4,107.0
0.0009925365447998047,f7_l-d_kp_7_50,ACO,4,107.0
0.4040060043334961,f7_l-d_kp_7_50,GA,5,107.0
0.002015352249145508,f7_l-d_kp_7_50,ACO,5,107.0
0.41098523139953613,f7_l-d_kp_7_50,GA,6,107.0
0.001992940902709961,f7_l-d_kp_7_50,ACO,6,107.0
0.42202186584472656,f7_l-d_kp_7_50,GA,7,107.0
0.0020024776458740234,f7_l-d_kp_7_50,ACO,7,107.0
0.4179840087890625,f7_l-d_kp_7_50,GA,8,107.0
0.0019922256469726562,f7_l-d_kp_7_50,ACO,8,107.0
0.40999770164489746,f7_l-d_kp_7_50,GA,9,107.0
0.0019991397857666016,f7_l-d_kp_7_50,ACO,9,107.0
0.4110240936279297,f7_l-d_kp_7_50,GA,10,107.0
0.0009996891021728516,f7_l-d_kp_7_50,ACO,10,107.0
1.0570003986358643,f8_l-d_kp_23_10000,GA,1,9739.0
0.008999347686767578,f8_l-d_kp_23_10000,ACO,1,9757.0
1.2049777507781982,f8_l-d_kp_23_10000,GA,2,9756.0
0.00902247428894043,f8_l-d_kp_23_10000,ACO,2,9749.0
1.178983449935913,f8_l-d_kp_23_10000,GA,3,9749.0
0.008998870849609375,f8_l-d_kp_23_10000,ACO,3,9744.0
1.202995777130127,f8_l-d_kp_23_10000,GA,4,9767.0
0.008020639419555664,f8_l-d_kp_23_10000,ACO,4,9754.0
1.2420032024383545,f8_l-d_kp_23_10000,GA,5,9741.0
0.009978532791137695,f8_l-d_kp_23_10000,ACO,5,9745.0
1.0820202827453613,f8_l-d_kp_23_10000,GA,6,9748.0
0.009975671768188477,f8_l-d_kp_23_10000,ACO,6,9749.0
1.0910193920135498,f8_l-d_kp_23_10000,GA,7,9754.0
0.008981466293334961,f8_l-d_kp_23_10000,ACO,7,9744.0
1.1820054054260254,f8_l-d_kp_23_10000,GA,8,9754.0
0.009015798568725586,f8_l-d_kp_23_10000,ACO,8,9750.0
1.0919818878173828,f8_l-d_kp_23_10000,GA,9,9739.0
0.008018016815185547,f8_l-d_kp_23_10000,ACO,9,9750.0
1.1879832744598389,f8_l-d_kp_23_10000,GA,10,9761.0
0.009017705917358398,f8_l-d_kp_23_10000,ACO,10,9743.0
0.34098243713378906,f9_l-d_kp_5_80,GA,1,130.0
0.0020020008087158203,f9_l-d_kp_5_80,ACO,1,130.0
0.34201526641845703,f9_l-d_kp_5_80,GA,2,130.0
0.0009999275207519531,f9_l-d_kp_5_80,ACO,2,130.0
0.34099721908569336,f9_l-d_kp_5_80,GA,3,130.0
0.0010030269622802734,f9_l-d_kp_5_80,ACO,3,130.0
0.35297727584838867,f9_l-d_kp_5_80,GA,4,130.0
0.0009996891021728516,f9_l-d_kp_5_80,ACO,4,130.0
0.3350062370300293,f9_l-d_kp_5_80,GA,5,130.0
0.0009989738464355469,f9_l-d_kp_5_80,ACO,5,130.0
0.34199976921081543,f9_l-d_kp_5_80,GA,6,130.0
0.0009987354278564453,f9_l-d_kp_5_80,ACO,6,130.0
0.3439948558807373,f9_l-d_kp_5_80,GA,7,130.0
0.0009989738464355469,f9_l-d_kp_5_80,ACO,7,130.0
0.32700061798095703,f9_l-d_kp_5_80,GA,8,130.0
0.0009996891021728516,f9_l-d_kp_5_80,ACO,8,130.0
0.35297584533691406,f9_l-d_kp_5_80,GA,9,130.0
0.0010018348693847656,f9_l-d_kp_5_80,ACO,9,130.0
0.38300538063049316,f9_l-d_kp_5_80,GA,10,130.0
0.0009992122650146484,f9_l-d_kp_5_80,ACO,10,130.0
