execution_time,instance,method,run,value
0.004993438720703125,f5_l-d_kp_15_375,ACO,9,481.069368
0.5490012168884277,f5_l-d_kp_15_375,GA,10,466.338083
0.004999876022338867,f5_l-d_kp_15_375,ACO,10,481.069368
0.5839965343475342,f6_l-d_kp_10_60,GA,1,52.0
0.0030002593994140625,f6_l-d_kp_10_60,ACO,1,52.0
0.5980067253112793,f6_l-d_kp_10_60,GA,2,52.0
0.002001523971557617,f6_l-d_kp_10_60,ACO,2,52.0
0.5749979019165039,f6_l-d_kp_10_60,GA,3,52.0
0.004018545150756836,f6_l-d_kp_10_60,ACO,3,52.0
0.5949976444244385,f6_l-d_kp_10_60,GA,4,52.0
0.003001689910888672,f6_l-d_kp_10_60,ACO,4,52.0
0.5839996337890625,f6_l-d_kp_10_60,GA,5,52.0
0.0019822120666503906,f6_l-d_kp_10_60,ACO,5,52.0
0.604994535446167,f6_l-d_kp_10_60,GA,6,52.0
0.001999378204345703,f6_l-d_kp_10_60,ACO,6,52.0
0.5900063514709473,f6_l-d_kp_10_60,GA,7,52.0
0.0029993057250976562,f6_l-d_kp_10_60,ACO,7,52.0
0.5780103206634521,f6_l-d_kp_10_60,GA,8,52.0
0.004008293151855469,f6_l-d_kp_10_60,ACO,8,52.0
0.595012903213501,f6_l-d_kp_10_60,GA,9,52.0
0.002988576889038086,f6_l-d_kp_10_60,ACO,9,52.0
0.5750136375427246,f6_l-d_kp_10_60,GA,10,52.0
0.0029942989349365234,f6_l-d_kp_10_60,ACO,10,52.0
0.433016300201416,f7_l-d_kp_7_50,GA,1,107.0
0.0009777545928955078,f7_l-d_kp_7_50,ACO,1,107.0
0.4340031147003174,f7_l-d_kp_7_50,GA,2,107.0
0.003002643585205078,f7_l-d_kp_7_50,ACO,2,107.0
0.4459972381591797,f7_l-d_kp_7_50,GA,3,107.0
0.0009996891021728516,f7_l-d_kp_7_50,ACO,3,107.0
0.4179954528808594,f7_l-d_kp_7_50,GA,4,107.0
0.002000093460083008,f7_l-d_kp_7_50,ACO,4,107.0
0.42700719833374023,f7_l-d_kp_7_50,GA,5,107.0
0.001993417739868164,f7_l-d_kp_7_50,ACO,5,107.0
0.41499924659729004,f7_l-d_kp_7_50,GA,6,107.0
0.002000570297241211,f7_l-d_kp_7_50,ACO,6,107.0
0.4170238971710205,f7_l-d_kp_7_50,GA,7,107.0
0.00099945068359375,f7_l-d_kp_7_50,ACO,7,107.0
0.43400025367736816,f7_l-d_kp_7_50,GA,8,107.0
0.002000093460083008,f7_l-d_kp_7_50,ACO,8,107.0
0.4289822578430176,f7_l-d_kp_7_50,GA,9,107.0
0.0010001659393310547,f7_l-d_kp_7_50,ACO,9,107.0
0.43201708793640137,f7_l-d_kp_7_50,GA,10,107.0
0.0010004043579101562,f7_l-d_kp_7_50,ACO,10,107.0
1.3459773063659668,f8_l-d_kp_23_10000,GA,1,9761.0
0.010004043579101562,f8_l-d_kp_23_10000,ACO,1,9730.0
1.1499972343444824,f8_l-d_kp_23_10000,GA,2,9739.0
0.008996963500976562,f8_l-d_kp_23_10000,ACO,2,9730.0
1.166001558303833,f8_l-d_kp_23_10000,GA,3,9739.0
0.009003162384033203,f8_l-d_kp_23_10000,ACO,3,9730.0
1.1970162391662598,f8_l-d_kp_23_10000,GA,4,9739.0
0.009981393814086914,f8_l-d_kp_23_10000,ACO,4,9730.0
1.157019853591919,f8_l-d_kp_23_10000,GA,5,9739.0
0.008998870849609375,f8_l-d_kp_23_10000,ACO,5,9730.0
1.1590042114257812,f8_l-d_kp_23_10000,GA,6,9739.0
0.01100301742553711,f8_l-d_kp_23_10000,ACO,6,9730.0
1.1939754486083984,f8_l-d_kp_23_10000,GA,7,9739.0
0.009997844696044922,f8_l-d_kp_23_10000,ACO,7,9730.0
1.2820005416870117,f8_l-d_kp_23_10000,GA,8,9739.0
0.008997917175292969,f8_l-d_kp_23_10000,ACO,8,9730.0
1.6610019207000732,f8_l-d_kp_23_10000,GA,9,9739.0
0.008999109268188477,f8_l-d_kp_23_10000,ACO,9,9730.0
1.2080025672912598,f8_l-d_kp_23_10000,GA,10,9739.0
0.009017467498779297,f8_l-d_kp_23_10000,ACO,10,9730.0
0.39998626708984375,f9_l-d_kp_5_80,GA,1,130.0
0.001995086669921875,f9_l-d_kp_5_80,ACO,1,130.0
0.36899805068969727,f9_l-d_kp_5_80,GA,2,130.0
0.0010027885437011719,f9_l-d_kp_5_80,ACO,2,130.0
0.3429999351501465,f9_l-d_kp_5_80,GA,3,130.0
0.0009999275207519531,f9_l-d_kp_5_80,ACO,3,130.0
0.36602044105529785,f9_l-d_kp_5_80,GA,4,130.0
0.0010001659393310547,f9_l-d_kp_5_80,ACO,4,130.0
0.3559842109680176,f9_l-d_kp_5_80,GA,5,130.0
0.000997781753540039,f9_l-d_kp_5_80,ACO,5,130.0
0.3810086250305176,f9_l-d_kp_5_80,GA,6,130.0
0.001988649368286133,f9_l-d_kp_5_80,ACO,6,130.0
0.36600565910339355,f9_l-d_kp_5_80,GA,7,130.0
0.0019953250885009766,f9_l-d_kp_5_80,ACO,7,130.0
0.35301995277404785,f9_l-d_kp_5_80,GA,8,130.0
0.0009768009185791016,f9_l-d_kp_5_80,ACO,8,130.0
0.34500598907470703,f9_l-d_kp_5_80,GA,9,130.0
0.0020051002502441406,f9_l-d_kp_5_80,ACO,9,130.0
0.3569934368133545,f9_l-d_kp_5_80,GA,10,130.0
0.000997304916381836,f9_l-d_kp_5_80,ACO,10,130.0
