execution_time,instance,method,run,value
0.44397687911987305,knapPI_1_10000_1000_1,GA,1,9299.0
20.5790057182312,knapPI_1_10000_1000_1,ACO,1,159601.0
0.4969940185546875,knapPI_1_10000_1000_1,GA,2,12655.0
21.89902424812317,knapPI_1_10000_1000_1,ACO,2,159127.0
0.4169778823852539,knapPI_1_10000_1000_1,GA,3,13554.0
20.886003732681274,knapPI_1_10000_1000_1,ACO,3,157796.0
0.46001768112182617,knapPI_1_10000_1000_1,GA,4,11946.0
20.70699906349182,knapPI_1_10000_1000_1,ACO,4,158608.0
0.45697784423828125,knapPI_1_10000_1000_1,GA,5,11306.0
21.561999559402466,knapPI_1_10000_1000_1,ACO,5,179172.0
0.4759998321533203,knapPI_1_10000_1000_1,GA,6,13427.0
20.136996746063232,knapPI_1_10000_1000_1,ACO,6,162780.0
0.39900660514831543,knapPI_1_10000_1000_1,GA,7,11899.0
20.21499800682068,knapPI_1_10000_1000_1,ACO,7,165387.0
0.3950016498565674,knapPI_1_10000_1000_1,GA,8,10384.0
20.189017057418823,knapPI_1_10000_1000_1,ACO,8,179536.0
0.40697717666625977,knapPI_1_10000_1000_1,GA,9,11199.0
19.672999620437622,knapPI_1_10000_1000_1,ACO,9,154474.0
0.39900636672973633,knapPI_1_10000_1000_1,GA,10,11373.0
19.159998655319214,knapPI_1_10000_1000_1,ACO,10,160072.0
0.47499585151672363,knapPI_1_1000_1000_1,GA,1,12357.0
0.1770009994506836,knapPI_1_1000_1000_1,ACO,1,24156.0
0.4210031032562256,knapPI_1_1000_1000_1,GA,2,11504.0
0.20499563217163086,knapPI_1_1000_1000_1,ACO,2,20870.0
0.4360232353210449,knapPI_1_1000_1000_1,GA,3,10411.0
0.1929948329925537,knapPI_1_1000_1000_1,ACO,3,23426.0
0.43400049209594727,knapPI_1_1000_1000_1,GA,4,11623.0
0.201002836227417,knapPI_1_1000_1000_1,ACO,4,20128.0
0.42600083351135254,knapPI_1_1000_1000_1,GA,5,10225.0
0.21200156211853027,knapPI_1_1000_1000_1,ACO,5,22593.0
0.4239799976348877,knapPI_1_1000_1000_1,GA,6,9757.0
0.19100213050842285,knapPI_1_1000_1000_1,ACO,6,21403.0
0.4380016326904297,knapPI_1_1000_1000_1,GA,7,10419.0
0.19700169563293457,knapPI_1_1000_1000_1,ACO,7,21297.0
0.4150071144104004,knapPI_1_1000_1000_1,GA,8,10846.0
0.19898366928100586,knapPI_1_1000_1000_1,ACO,8,22120.0
0.3930070400238037,knapPI_1_1000_1000_1,GA,9,9859.0
0.2019960880279541,knapPI_1_1000_1000_1,ACO,9,21101.0
0.41602039337158203,knapPI_1_1000_1000_1,GA,10,10202.0
0.2109973430633545,knapPI_1_1000_1000_1,ACO,10,21552.0
0.32700324058532715,knapPI_1_100_1000_1,GA,1,6158.0
0.005003452301025391,knapPI_1_100_1000_1,ACO,1,8516.0
0.2949795722961426,knapPI_1_100_1000_1,GA,2,3647.0
0.0049970149993896484,knapPI_1_100_1000_1,ACO,2,7234.0
0.3009982109069824,knapPI_1_100_1000_1,GA,3,5340.0
0.00600433349609375,knapPI_1_100_1000_1,ACO,3,6999.0
0.30899977684020996,knapPI_1_100_1000_1,GA,4,5192.0
0.0049991607666015625,knapPI_1_100_1000_1,ACO,4,7985.0
0.30399465560913086,knapPI_1_100_1000_1,GA,5,4712.0
0.0050008296966552734,knapPI_1_100_1000_1,ACO,5,6102.0
0.29500532150268555,knapPI_1_100_1000_1,GA,6,5049.0
0.004999637603759766,knapPI_1_100_1000_1,ACO,6,7034.0
0.3369934558868408,knapPI_1_100_1000_1,GA,7,4770.0
0.0060007572174072266,knapPI_1_100_1000_1,ACO,7,6921.0
0.34900450706481934,knapPI_1_100_1000_1,GA,8,4286.0
0.005000114440917969,knapPI_1_100_1000_1,ACO,8,6180.0
0.31401848793029785,knapPI_1_100_1000_1,GA,9,4268.0
0.004982471466064453,knapPI_1_100_1000_1,ACO,9,6375.0
0.3209998607635498,knapPI_1_100_1000_1,GA,10,5183.0
0.008996725082397461,knapPI_1_100_1000_1,ACO,10,6912.0
0.5639984607696533,knapPI_1_2000_1000_1,GA,1,11611.0
0.6989984512329102,knapPI_1_2000_1000_1,ACO,1,36525.0
0.41802358627319336,knapPI_1_2000_1000_1,GA,2,12469.0
0.7419757843017578,knapPI_1_2000_1000_1,ACO,2,37915.0
0.4790022373199463,knapPI_1_2000_1000_1,GA,3,13610.0
0.758002758026123,knapPI_1_2000_1000_1,ACO,3,43998.0
