execution_time,instance,method,run,value
10.698980331420898,knapPI_1_200_1000_1,GA,9,10853.0
11.064022302627563,knapPI_1_200_1000_1,GA,10,11042.0
26.913981914520264,knapPI_1_5000_1000_1,GA,1,72067.0
30.43800401687622,knapPI_1_5000_1000_1,GA,2,73301.0
29.137990713119507,knapPI_1_5000_1000_1,GA,3,71367.0
31.11302351951599,knapPI_1_5000_1000_1,GA,4,72755.0
28.510025024414062,knapPI_1_5000_1000_1,GA,5,73180.0
29.67198133468628,knapPI_1_5000_1000_1,GA,6,72060.0
29.914992570877075,knapPI_1_5000_1000_1,GA,7,70739.0
31.183021545410156,knapPI_1_5000_1000_1,GA,8,71713.0
31.250977754592896,knapPI_1_5000_1000_1,GA,9,77262.0
27.981021642684937,knapPI_1_5000_1000_1,GA,10,71026.0
18.907979726791382,knapPI_1_500_1000_1,GA,1,24675.0
17.654022932052612,knapPI_1_500_1000_1,GA,2,23798.0
18.64698600769043,knapPI_1_500_1000_1,GA,3,24448.0
19.824013233184814,knapPI_1_500_1000_1,GA,4,25142.0
17.780982494354248,knapPI_1_500_1000_1,GA,5,24415.0
18.27600121498108,knapPI_1_500_1000_1,GA,6,24260.0
17.09099507331848,knapPI_1_500_1000_1,GA,7,25216.0
18.846998929977417,knapPI_1_500_1000_1,GA,8,24237.0
20.495022535324097,knapPI_1_500_1000_1,GA,9,24587.0
18.468001127243042,knapPI_1_500_1000_1,GA,10,25088.0
90.27502131462097,knapPI_2_10000_1000_1,GA,1,52776.0
71.82297587394714,knapPI_2_10000_1000_1,GA,2,53276.0
80.7190089225769,knapPI_2_10000_1000_1,GA,3,52723.0
85.45399236679077,knapPI_2_10000_1000_1,GA,4,53358.0
82.30400347709656,knapPI_2_10000_1000_1,GA,5,52927.0
79.71200299263,knapPI_2_10000_1000_1,GA,6,53396.0
76.31299901008606,knapPI_2_10000_1000_1,GA,7,52813.0
82.98899388313293,knapPI_2_10000_1000_1,GA,8,53509.0
82.17400121688843,knapPI_2_10000_1000_1,GA,9,53206.0
79.23399877548218,knapPI_2_10000_1000_1,GA,10,54138.0
35.63398313522339,knapPI_2_1000_1000_1,GA,1,7418.0
32.2139949798584,knapPI_2_1000_1000_1,GA,2,7321.0
31.758020401000977,knapPI_2_1000_1000_1,GA,3,7342.0
32.57700181007385,knapPI_2_1000_1000_1,GA,4,7654.0
33.13998365402222,knapPI_2_1000_1000_1,GA,5,7633.0
34.17700004577637,knapPI_2_1000_1000_1,GA,6,7424.0
35.39901685714722,knapPI_2_1000_1000_1,GA,7,7391.0
36.50598335266113,knapPI_2_1000_1000_1,GA,8,7602.0
33.23099398612976,knapPI_2_1000_1000_1,GA,9,7468.0
33.48802328109741,knapPI_2_1000_1000_1,GA,10,7582.0
15.876999378204346,knapPI_2_100_1000_1,GA,1,1514.0
16.342999696731567,knapPI_2_100_1000_1,GA,2,1514.0
16.28797674179077,knapPI_2_100_1000_1,GA,3,1514.0
16.679019927978516,knapPI_2_100_1000_1,GA,4,1514.0
18.360005617141724,knapPI_2_100_1000_1,GA,5,1514.0
16.64199733734131,knapPI_2_100_1000_1,GA,6,1513.0
16.964984893798828,knapPI_2_100_1000_1,GA,7,1514.0
16.287017107009888,knapPI_2_100_1000_1,GA,8,1514.0
16.53497624397278,knapPI_2_100_1000_1,GA,9,1513.0
18.433135509490967,knapPI_2_100_1000_1,GA,10,1514.0
46.29402017593384,knapPI_2_2000_1000_1,GA,1,12933.0
53.58499526977539,knapPI_2_2000_1000_1,GA,2,13034.0
59.80198121070862,knapPI_2_2000_1000_1,GA,3,13189.0
48.32600283622742,knapPI_2_2000_1000_1,GA,4,12868.0
43.53802013397217,knapPI_2_2000_1000_1,GA,5,13201.0
41.56297564506531,knapPI_2_2000_1000_1,GA,6,13332.0
43.67402482032776,knapPI_2_2000_1000_1,GA,7,13176.0
49.810802936553955,knapPI_2_2000_1000_1,GA,8,13048.0
48.501332044601,knapPI_2_2000_1000_1,GA,9,13125.0
46.39398002624512,knapPI_2_2000_1000_1,GA,10,13113.0
17.17402720451355,knapPI_2_200_1000_1,GA,1,1605.0
29.73497438430786,knapPI_2_200_1000_1,GA,2,1615.0
22.64700198173523,knapPI_2_200_1000_1,GA,3,1623.0
18.658002614974976,knapPI_2_200_1000_1,GA,4,1626.0
18.606000661849976,knapPI_2_200_1000_1,GA,5,1614.0
18.3710196018219,knapPI_2_200_1000_1,GA,6,1619.0
17.285983085632324,knapPI_2_200_1000_1,GA,7,1626.0
18.696009874343872,knapPI_2_200_1000_1,GA,8,1633.0
17.582985877990723,knapPI_2_200_1000_1,GA,9,1589.0
17.886998176574707,knapPI_2_200_1000_1,GA,10,1622.0
63.28697991371155,knapPI_2_5000_1000_1,GA,1,28261.0
72.94199848175049,knapPI_2_5000_1000_1,GA,2,28643.0
59.6010000705719,knapPI_2_5000_1000_1,GA,3,28109.0
68.85499739646912,knapPI_2_5000_1000_1,GA,4,28411.0
67.3410267829895,knapPI_2_5000_1000_1,GA,5,28743.0
65.92597818374634,knapPI_2_5000_1000_1,GA,6,28378.0
61.497002601623535,knapPI_2_5000_1000_1,GA,7,28740.0
58.89301776885986,knapPI_2_5000_1000_1,GA,8,28144.0
70.46799874305725,knapPI_2_5000_1000_1,GA,9,28809.0
80.14499998092651,knapPI_2_5000_1000_1,GA,10,28209.0
28.85402226448059,knapPI_2_500_1000_1,GA,1,4340.0
28.59797716140747,knapPI_2_500_1000_1,GA,2,4301.0
27.663007020950317,knapPI_2_500_1000_1,GA,3,4270.0
31.034015893936157,knapPI_2_500_1000_1,GA,4,4245.0
25.511999368667603,knapPI_2_500_1000_1,GA,5,4263.0
26.67797827720642,knapPI_2_500_1000_1,GA,6,4317.0
28.86500597000122,knapPI_2_500_1000_1,GA,7,4271.0
28.16301417350769,knapPI_2_500_1000_1,GA,8,4248.0
27.36999797821045,knapPI_2_500_1000_1,GA,9,4198.0
26.15098261833191,knapPI_2_500_1000_1,GA,10,4189.0
78.6669933795929,knapPI_3_10000_1000_1,GA,1,60380.0
78.25600504875183,knapPI_3_10000_1000_1,GA,2,60601.0
98.0740020275116,knapPI_3_10000_1000_1,GA,3,61318.0
88.7319929599762,knapPI_3_10000_1000_1,GA,4,61284.0
86.56900072097778,knapPI_3_10000_1000_1,GA,5,60806.0
70.13900017738342,knapPI_3_10000_1000_1,GA,6,60979.0
86.1630072593689,knapPI_3_10000_1000_1,GA,7,60976.0
87.62599182128906,knapPI_3_10000_1000_1,GA,8,60318.0
87.0720272064209,knapPI_3_10000_1000_1,GA,9,60301.0
95.86899781227112,knapPI_3_10000_1000_1,GA,10,61503.0
68.47898244857788,knapPI_3_1000_1000_1,GA,1,10985.0
60.31899881362915,knapPI_3_1000_1000_1,GA,2,10390.0
61.04199934005737,knapPI_3_1000_1000_1,GA,3,10479.0
66.33901786804199,knapPI_3_1000_1000_1,GA,4,10964.0
59.73099946975708,knapPI_3_1000_1000_1,GA,5,10789.0
58.18302011489868,knapPI_3_1000_1000_1,GA,6,10749.0
59.93497586250305,knapPI_3_1000_1000_1,GA,7,10346.0
61.1080002784729,knapPI_3_1000_1000_1,GA,8,10615.0
72.62002468109131,knapPI_3_1000_1000_1,GA,9,10490.0
61.47798132896423,knapPI_3_1000_1000_1,GA,10,10336.0
51.64099884033203,knapPI_3_100_1000_1,GA,1,2396.0
51.31601858139038,knapPI_3_100_1000_1,GA,2,2390.0
49.62697505950928,knapPI_3_100_1000_1,GA,3,2396.0
49.61402225494385,knapPI_3_100_1000_1,GA,4,2390.0
43.43397545814514,knapPI_3_100_1000_1,GA,5,2397.0
54.87300133705139,knapPI_3_100_1000_1,GA,6,2397.0
44.9440221786499,knapPI_3_100_1000_1,GA,7,2381.0
45.870975732803345,knapPI_3_100_1000_1,GA,8,2397.0
45.955008029937744,knapPI_3_100_1000_1,GA,9,2397.0
44.90699338912964,knapPI_3_100_1000_1,GA,10,2294.0
67.68299984931946,knapPI_3_2000_1000_1,GA,1,16332.0
69.51499199867249,knapPI_3_2000_1000_1,GA,2,16913.0
67.6060106754303,knapPI_3_2000_1000_1,GA,3,17012.0
47.69801616668701,knapPI_3_2000_1000_1,GA,4,15920.0
64.06397747993469,knapPI_3_2000_1000_1,GA,5,17015.0
60.30000114440918,knapPI_3_2000_1000_1,GA,6,16201.0
59.438997983932495,knapPI_3_2000_1000_1,GA,7,16717.0
62.13502383232117,knapPI_3_2000_1000_1,GA,8,16833.0
57.573999881744385,knapPI_3_2000_1000_1,GA,9,16666.0
61.373003005981445,knapPI_3_2000_1000_1,GA,10,16939.0
41.71202325820923,knapPI_3_200_1000_1,GA,1,2697.0
41.22498154640198,knapPI_3_200_1000_1,GA,2,2694.0
43.15201807022095,knapPI_3_200_1000_1,GA,3,2692.0
38.91798210144043,knapPI_3_200_1000_1,GA,4,2697.0
46.54600739479065,knapPI_3_200_1000_1,GA,5,2693.0
38.19501066207886,knapPI_3_200_1000_1,GA,6,2597.0
51.92397689819336,knapPI_3_200_1000_1,GA,7,2694.0
43.70702314376831,knapPI_3_200_1000_1,GA,8,2597.0
46.73700785636902,knapPI_3_200_1000_1,GA,9,2685.0
47.84201765060425,knapPI_3_200_1000_1,GA,10,2695.0
69.06000018119812,knapPI_3_5000_1000_1,GA,1,32801.0
86.34199810028076,knapPI_3_5000_1000_1,GA,2,33378.0
90.11493158340454,knapPI_3_5000_1000_1,GA,3,33864.0
73.21199369430542,knapPI_3_5000_1000_1,GA,4,32976.0
72.84602570533752,knapPI_3_5000_1000_1,GA,5,33223.0
74.78997564315796,knapPI_3_5000_1000_1,GA,6,33493.0
79.26000452041626,knapPI_3_5000_1000_1,GA,7,34029.0
82.37799763679504,knapPI_3_5000_1000_1,GA,8,33388.0
68.41999983787537,knapPI_3_5000_1000_1,GA,9,33063.0
72.17800235748291,knapPI_3_5000_1000_1,GA,10,33611.0
44.77099800109863,knapPI_3_500_1000_1,GA,1,6035.0
43.75699162483215,knapPI_3_500_1000_1,GA,2,6210.0
52.569015979766846,knapPI_3_500_1000_1,GA,3,6510.0
64.38599276542664,knapPI_3_500_1000_1,GA,4,6515.0
49.10698342323303,knapPI_3_500_1000_1,GA,5,6306.0
60.26399254798889,knapPI_3_500_1000_1,GA,6,6401.0
54.06300115585327,knapPI_3_500_1000_1,GA,7,6516.0
52.47202467918396,knapPI_3_500_1000_1,GA,8,6193.0
42.3429753780365,knapPI_3_500_1000_1,GA,9,6205.0
52.2649929523468,knapPI_3_500_1000_1,GA,10,6308.0
