instance,method,value,execution_time,run
att48.json,GA,"{'avg': 46536.76666666667, 'std': 9999.552116914481, 'min': 42513.0, 'max': 94286.0}",6.789491176605225,10
att48.json,ACO,"35645	1,8,16,22,3,23,13,25,14,34,41,29,2,26,4,10,35,45,24,42,5,48,39,32,21,47,11,15,40,12,20,33,46,37,19,27,17,43,30,6,28,36,7,18,44,31,38,9",14.021684646606445,10
fifteen.json,GA,"{'avg': 301.5733333333333, 'std': 38.061589854106494, 'min': 291.0, 'max': 565.0}",5.211721181869507,1
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5131468772888184,1
fifteen.json,GA,"{'avg': 337.4633333333333, 'std': 49.17284469659606, 'min': 321.0, 'max': 646.0}",5.152703046798706,2
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5493106842041016,2
fifteen.json,GA,"{'avg': 304.4866666666667, 'std': 43.33154919404055, 'min': 291.0, 'max': 536.0}",5.161406755447388,3
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5285873413085938,3
fifteen.json,GA,"{'avg': 345.18666666666667, 'std': 45.445335171928136, 'min': 333.0, 'max': 643.0}",5.197385787963867,4
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5337512493133545,4
fifteen.json,GA,"{'avg': 333.37, 'std': 45.442341855733325, 'min': 321.0, 'max': 670.0}",5.3986804485321045,5
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5274038314819336,5
fifteen.json,GA,"{'avg': 338.66333333333336, 'std': 43.14073854516427, 'min': 326.0, 'max': 593.0}",5.307729959487915,6
fifteen.json,ACO,"291	0,10,3,5,7,9,13,11,2,6,4,8,14,1,12",0.535167932510376,6
fifteen.json,GA,"{'avg': 336.22, 'std': 45.90052577767129, 'min': 321.0, 'max': 624.0}",5.393834114074707,7
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5445446968078613,7
fifteen.json,GA,"{'avg': 343.9533333333333, 'std': 47.127534296723915, 'min': 330.0, 'max': 668.0}",5.269588232040405,8
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5384202003479004,8
fifteen.json,GA,"{'avg': 305.4033333333333, 'std': 49.46197855143102, 'min': 291.0, 'max': 653.0}",5.3845508098602295,9
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5186140537261963,9
fifteen.json,GA,"{'avg': 302.73, 'std': 41.00915060487517, 'min': 291.0, 'max': 578.0}",5.293747901916504,10
fifteen.json,ACO,"291	0,12,1,14,8,4,6,2,11,13,9,7,5,3,10",0.5375621318817139,10
fri26.json,GA,"{'avg': 1120.2266666666667, 'std': 220.24096339136267, 'min': 1039.0, 'max': 2396.0}",5.830274343490601,1
fri26.json,ACO,"937	0,1,2,3,5,4,6,7,8,9,13,14,12,11,10,15,18,19,17,16,20,21,25,22,23,24",2.034013032913208,1
fri26.json,GA,"{'avg': 1165.9166666666667, 'std': 158.55450079459183, 'min': 1117.0, 'max': 2006.0}",5.77700400352478,2
fri26.json,ACO,"968	0,14,11,10,12,9,13,2,1,3,5,4,6,7,8,15,18,19,17,16,20,21,25,22,23,24",1.9780714511871338,2
fri26.json,GA,"{'avg': 1152.5133333333333, 'std': 188.75994407948124, 'min': 1090.0, 'max': 2229.0}",5.788623809814453,3
fri26.json,ACO,"960	0,1,2,4,3,5,6,7,8,9,13,14,11,12,10,15,19,18,17,16,20,21,25,22,23,24",1.984839916229248,3
fri26.json,GA,"{'avg': 1067.74, 'std': 188.25533830412354, 'min': 1000.0, 'max': 1940.0}",5.872724771499634,4
fri26.json,ACO,"955	0,14,11,12,10,9,13,2,1,3,5,4,6,7,8,15,18,19,17,16,20,21,25,22,23,24",2.016634941101074,4
fri26.json,GA,"{'avg': 1037.4966666666667, 'std': 200.96595894716984, 'min': 970.0, 'max': 2017.0}",5.806428670883179,5
fri26.json,ACO,"943	0,1,2,4,3,5,6,7,8,9,13,14,11,12,10,15,18,19,17,16,20,21,25,22,23,24",2.0095646381378174,5
fri26.json,GA,"{'avg': 1101.24, 'std': 173.43287577619185, 'min': 1039.0, 'max': 2087.0}",5.666515588760376,6
fri26.json,ACO,"940	0,1,2,3,5,4,6,7,8,9,13,14,12,11,10,15,18,19,17,16,20,25,21,22,23,24",2.0577549934387207,6
fri26.json,GA,"{'avg': 1066.85, 'std': 187.48313924190623, 'min': 1006.0, 'max': 2293.0}",5.745210647583008,7
fri26.json,ACO,"937	0,1,2,3,5,4,6,7,8,9,13,14,12,11,10,15,18,19,17,16,20,21,25,22,23,24",2.037684440612793,7
fri26.json,GA,"{'avg': 1083.1966666666667, 'std': 222.38866425447335, 'min': 1006.0, 'max': 2562.0}",5.65983510017395,8
fri26.json,ACO,"950	0,24,23,22,25,21,20,16,17,19,18,15,10,11,12,13,14,9,8,7,6,4,5,3,2,1",2.005253553390503,8
fri26.json,GA,"{'avg': 1200.56, 'std': 187.36258893742192, 'min': 1132.0, 'max': 2306.0}",5.702354431152344,9
fri26.json,ACO,"937	0,1,2,3,5,4,6,7,8,9,13,14,11,12,10,15,18,19,17,16,20,21,25,22,23,24",2.0764780044555664,9
fri26.json,GA,"{'avg': 1103.1866666666667, 'std': 213.88953182010152, 'min': 1029.0, 'max': 2308.0}",5.886790990829468,10
fri26.json,ACO,"937	0,1,2,3,5,4,6,7,8,9,13,14,12,11,10,15,18,19,17,16,20,21,25,22,23,24",2.045428514480591,10
gr17.json,GA,"{'avg': 2285.47, 'std': 327.8341691058657, 'min': 2182.0, 'max': 4414.0}",5.319035530090332,1
gr17.json,ACO,"2162	0,12,3,6,7,5,16,13,2,14,9,1,4,10,8,11,15",0.5914180278778076,1
gr17.json,GA,"{'avg': 2210.85, 'std': 388.37733477465787, 'min': 2085.0, 'max': 4800.0}",5.380653381347656,2
gr17.json,ACO,"2110	0,15,11,8,4,1,9,10,2,14,13,5,16,6,7,12,3",0.5694398880004883,2
gr17.json,GA,"{'avg': 2240.22, 'std': 304.9543981209868, 'min': 2154.0, 'max': 4660.0}",5.273487091064453,3
gr17.json,ACO,"2158	0,15,11,8,10,4,1,9,2,14,13,16,5,7,6,12,3",0.5870063304901123,3
gr17.json,GA,"{'avg': 2161.0666666666666, 'std': 284.4423589333269, 'min': 2085.0, 'max': 4040.0}",5.312459707260132,4
gr17.json,ACO,"2106	0,12,3,6,16,5,7,13,14,2,10,9,1,4,8,11,15",0.5776262283325195,4
gr17.json,GA,"{'avg': 2235.07, 'std': 311.35581751430306, 'min': 2136.0, 'max': 4327.0}",5.365168333053589,5
gr17.json,ACO,"2096	0,3,12,6,7,16,5,13,14,2,10,9,1,4,8,11,15",0.5664968490600586,5
gr17.json,GA,"{'avg': 2236.963333333333, 'std': 334.24307819642615, 'min': 2136.0, 'max': 4651.0}",5.283719301223755,6
gr17.json,ACO,"2152	0,6,7,5,16,13,14,2,10,4,1,9,8,11,15,3,12",0.6003947257995605,6
gr17.json,GA,"{'avg': 2268.8966666666665, 'std': 330.71178689137906, 'min': 2167.0, 'max': 4482.0}",5.347848176956177,7
gr17.json,ACO,"2152	0,6,7,5,16,13,14,2,10,4,1,9,8,11,15,3,12",0.5721473693847656,7
gr17.json,GA,"{'avg': 2226.33, 'std': 257.91830961243005, 'min': 2154.0, 'max': 4001.0}",5.2874228954315186,8
gr17.json,ACO,"2149	0,3,12,6,7,5,16,13,14,2,10,4,1,9,8,11,15",0.5541551113128662,8
gr17.json,GA,"{'avg': 2273.1233333333334, 'std': 285.21654017410856, 'min': 2187.0, 'max': 3789.0}",5.211573123931885,9
gr17.json,ACO,"2168	0,12,3,16,6,7,5,13,14,2,10,4,1,9,8,11,15",0.5677604675292969,9
gr17.json,GA,"{'avg': 2175.7633333333333, 'std': 270.5911565238023, 'min': 2085.0, 'max': 3616.0}",5.240338087081909,10
gr17.json,ACO,"2164	0,6,16,5,7,13,14,2,10,4,1,9,8,11,15,3,12",0.5494334697723389,10
gr24.json,GA,"{'avg': 1460.9566666666667, 'std': 238.01637504358578, 'min': 1378.0, 'max': 2737.0}",5.619096279144287,1
gr24.json,ACO,"1282	0,11,3,22,8,12,13,19,1,14,18,17,21,16,9,4,20,7,5,23,6,2,10,15",1.5622217655181885,1
gr24.json,GA,"{'avg': 1404.52, 'std': 196.76277493469135, 'min': 1340.0, 'max': 2697.0}",5.749436140060425,2
gr24.json,ACO,"1298	0,11,3,22,8,12,13,19,1,14,18,17,21,16,9,4,20,7,6,5,23,2,10,15",1.6026055812835693,2
gr24.json,GA,"{'avg': 1378.4733333333334, 'std': 254.23476543453995, 'min': 1300.0, 'max': 2938.0}",5.620598554611206,3
gr24.json,ACO,"1278	0,15,10,2,20,7,6,5,23,4,9,16,21,17,18,14,1,19,13,12,8,22,3,11",1.6133110523223877,3
gr24.json,GA,"{'avg': 1493.3433333333332, 'std': 225.81431632107729, 'min': 1425.0, 'max': 3063.0}",5.725297451019287,4
gr24.json,ACO,"1278	0,15,10,2,20,7,6,5,23,4,9,16,21,17,18,14,1,19,13,12,8,22,3,11",1.5887935161590576,4
gr24.json,GA,"{'avg': 1460.09, 'std': 225.44544476805618, 'min': 1386.0, 'max': 2654.0}",5.601072072982788,5
gr24.json,ACO,"1278	0,15,10,2,20,7,6,5,23,4,9,16,21,17,18,14,1,19,13,12,8,22,3,11",1.5769555568695068,5
gr24.json,GA,"{'avg': 1494.8133333333333, 'std': 214.29496452838603, 'min': 1431.0, 'max': 2934.0}",5.6077330112457275,6
gr24.json,ACO,"1278	0,11,3,22,8,12,13,19,1,14,18,17,21,16,9,4,23,5,6,7,20,2,10,15",1.5964114665985107,6
gr24.json,GA,"{'avg': 1539.1333333333334, 'std': 246.70588877356687, 'min': 1455.0, 'max': 3232.0}",5.594192743301392,7
gr24.json,ACO,"1278	0,15,10,2,20,7,6,5,23,4,9,16,21,17,18,14,1,19,13,12,8,22,3,11",1.611264705657959,7
gr24.json,GA,"{'avg': 1496.6566666666668, 'std': 255.87943539009842, 'min': 1407.0, 'max': 2861.0}",5.699160575866699,8
gr24.json,ACO,"1295	0,3,11,22,8,12,13,19,1,14,18,21,17,16,9,4,20,7,23,5,6,2,10,15",1.5901882648468018,8
gr24.json,GA,"{'avg': 1618.5333333333333, 'std': 244.8770076770967, 'min': 1547.0, 'max': 3317.0}",5.7197675704956055,9
gr24.json,ACO,"1326	0,11,3,22,8,12,13,9,16,19,1,14,18,21,17,10,2,6,7,20,4,23,5,15",1.5644760131835938,9
gr24.json,GA,"{'avg': 1541.7466666666667, 'std': 245.37784976553112, 'min': 1453.0, 'max': 2988.0}",5.6177520751953125,10
gr24.json,ACO,"1310	0,15,10,2,20,7,6,5,23,4,9,16,21,17,18,14,1,19,13,8,12,22,3,11",1.6065106391906738,10
